GEOID,NAME.x,arrest_year,arrests_total,arrests_felony,arrests_misdemeanor,cs_possession_low,cs_possession_mid,cs_possession_high,mj_possession_low,mj_possession_high,other_drug_offense,arrests_female,arrests_male,arrests_under18,arrests_18_24,arrests_25_44,arrests_45_64,arrests_65plus,arrests_white,arrests_black,arrests_asian,arrests_hispanic,NAME.y,popE,popM,median_hhincE,median_hhincM,povertyE,povertyM,pop_povertyE,pop_povertyM,median_rentE,median_rentM,median_homeE,median_homeM,whiteE,whiteM,blackE,blackM,hispanicE,hispanicM,asianE,asianM,foreign_bornE,foreign_bornM,survey,giniE,giniM,no_hsE,no_hsM,bachelorsE,bachelorsM,pop_25plusE,pop_25plusM,snapE,snapM,snap_totalE,snap_totalM,source,unempE,unempM,laborforceE,laborforceM,no_health_insE,no_health_insM
3604310,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2021,84,21,63,0,0,0,1,4,79,5,79,0,11,67,6,0,40,4,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604310,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2022,54,20,34,0,0,0,0,0,54,4,50,0,7,41,6,0,17,2,20,14,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA; New York,127569,2796,83367,2538,17626,1655,126721,2827,1760,22,1027900,25504,66418,2375,3179,865,22700,1602,31799,2026,48622,2202,acs5,0.4828,0.0103,4373,679,24771,1370,92214,2121,6202,461,49243,1060,acs5,4045,504,64976,1989,2841,461
3604310,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2023,71,51,20,0,0,0,0,0,71,3,68,2,20,39,9,1,27,6,23,11,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA; New York,125053,3306,87077,2774,17391,1904,124201,3287,1820,25,1029900,25656,65796,2768,2708,617,22518,1760,30003,2119,47427,2338,acs5,0.4843,0.0113,4678,677,24534,1213,91341,2471,6479,465,49269,1128,acs5,4316,506,63968,1907,2254,406
3604310,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2024,108,63,45,0,0,0,0,0,108,10,98,2,14,76,16,0,36,3,37,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2006,146,27,119,75,23,1,44,3,0,27,119,13,34,83,16,0,115,11,2,15,"PUMA 04311, New York",105218,7613,78033,6997,4773,2028,104615,7539,1370,104,415900,10827,NA,NA,NA,NA,NA,NA,NA,NA,13416,3475,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2007,210,40,170,95,27,6,75,7,0,14,196,16,66,106,21,1,162,8,7,30,"PUMA5 04311, New York",99546,7734,76751,4165,5883,2691,98961,7725,1360,74,425500,9615,NA,NA,NA,NA,NA,NA,NA,NA,13853,2700,acs1,0.41,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2008,291,40,251,121,21,12,130,7,0,18,273,32,110,120,29,0,216,14,10,48,"PUMA5 04311, New York",108460,8994,91029,7219,3419,1377,106632,8537,1595,108,402400,12305,NA,NA,NA,NA,NA,NA,NA,NA,11756,2651,acs1,0.371,0.024,412,276,11417,1949,71349,5246,854,491,32453,1848,acs1,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2009,352,32,320,102,19,9,218,4,0,26,326,38,164,132,17,1,246,18,14,67,"PUMA 04311, New York",104458,1428,82847,2459,4297,742,103672,1372,1438,46,398300,4799,84625,1743,5613,704,9970,1103,2850,580,11681,1125,acs5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2010,259,35,224,75,15,10,149,10,0,20,239,24,105,101,29,0,159,21,20,58,"PUMA 04311, New York",101779,1152,83855,2438,4640,803,101089,1137,1507,57,392300,5128,80152,1847,5983,850,11959,1632,2697,501,11749,1110,acs5,0.373,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2011,284,13,271,105,10,2,166,1,0,29,255,21,136,104,22,1,179,22,23,47,"PUMA5 04311, New York",101117,1448,87188,2701,3817,706,100398,1499,1498,68,379200,3889,79398,1766,6353,817,11569,1262,2474,555,11691,955,acs5,0.3736,0.0099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,3511,468,54927,1162,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2012,372,17,355,151,9,5,204,3,0,26,346,51,177,130,14,0,230,21,34,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2013,266,13,253,158,7,4,95,2,0,25,241,14,113,124,15,0,174,9,19,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2014,351,16,335,217,7,3,118,6,0,31,320,36,122,160,31,2,226,13,36,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2015,302,14,288,193,7,3,95,4,0,34,268,25,83,151,41,2,208,17,18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2016,248,21,227,133,7,6,94,8,0,19,229,8,80,132,28,0,135,12,25,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2017,268,37,231,145,12,6,86,19,0,37,231,20,94,134,20,0,140,26,30,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2018,73,21,52,39,8,8,13,3,2,13,60,2,17,44,9,1,35,4,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2019,90,42,48,0,0,0,3,2,85,18,72,8,27,46,9,0,44,8,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2020,39,12,27,0,0,0,0,5,34,8,31,0,3,30,6,0,28,0,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2021,59,10,49,0,0,0,0,3,56,8,51,0,15,41,2,1,40,2,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2022,44,12,32,0,0,0,0,0,44,6,38,0,1,28,15,0,29,1,2,11,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA; New York,188487,4564,64570,2671,34601,2466,187254,4600,1662,18,1043300,18820,72680,3382,2003,393,30878,2613,75832,2606,103415,3373,acs5,0.4764,0.0123,10175,770,27239,1517,131958,2960,15207,907,63881,1311,acs5,7014,801,92175,2670,5782,807
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2023,72,26,46,0,0,0,0,0,72,9,61,1,8,44,19,0,47,1,10,14,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA; New York,182754,4289,67628,2692,33122,2406,181651,4250,1720,21,1062900,18901,69395,3191,2614,596,29890,2743,73551,2663,100305,3183,acs5,0.4769,0.0125,9811,872,26406,1437,128292,2708,15413,986,63050,1440,acs5,6555,626,89041,2502,4801,546
3604311,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2024,115,23,92,0,0,0,0,0,115,17,98,0,11,87,17,0,77,4,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2006,178,16,162,74,5,10,88,1,0,12,166,20,81,63,14,0,89,15,7,57,"PUMA 04312, New York",113570,8202,62773,7001,8609,2836,112031,8180,1305,123,386500,13286,NA,NA,NA,NA,NA,NA,NA,NA,25508,5733,acs1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2007,206,23,183,51,6,16,132,1,0,17,189,28,91,77,10,0,89,22,9,78,"PUMA5 04312, New York",101650,6541,68268,6850,5290,1864,100737,6572,1176,68,419100,8685,NA,NA,NA,NA,NA,NA,NA,NA,22454,3772,acs1,0.391,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs1,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2008,112,7,105,32,2,1,73,4,0,5,107,17,43,45,6,1,38,12,18,42,"PUMA5 04312, New York",115417,8816,69353,4360,7401,2794,113444,8688,1322,98,383800,8660,NA,NA,NA,NA,NA,NA,NA,NA,26074,4290,acs1,0.414,0.03,1322,877,10232,1892,73625,5310,1580,703,33976,2333,acs1,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2009,152,11,141,31,2,6,110,3,0,12,140,20,66,57,9,0,60,16,11,62,"PUMA 04312, New York",115171,1471,71599,2391,7813,1224,111309,3324,1324,51,384100,4948,58796,1540,30794,1663,19149,1541,3835,803,23502,1578,acs5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2010,258,12,246,58,6,5,188,1,0,18,240,26,121,96,14,1,78,32,25,116,"PUMA 04312, New York",111665,1129,71736,1662,8291,1213,109473,1788,1346,51,382100,4583,55295,1473,29480,1462,20721,1626,3942,808,24677,1474,acs5,0.396,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2011,190,8,182,42,5,1,140,2,0,18,172,17,93,66,12,2,101,10,46,30,"PUMA5 04312, New York",112294,1401,73768,1791,8622,1090,110798,1438,1393,36,373700,4624,53913,1681,29840,1576,22339,1991,3943,691,25451,1665,acs5,0.3983,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acs5,3717,438,57705,1275,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2012,152,10,142,50,2,4,92,4,0,6,146,11,72,55,13,1,59,12,19,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2013,134,12,122,47,5,7,75,0,0,7,127,8,60,54,9,3,60,10,16,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2014,171,11,160,49,8,3,111,0,0,19,152,5,74,79,11,2,60,10,24,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2015,206,5,201,59,1,1,142,3,0,8,198,17,89,86,14,0,78,18,27,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2016,214,11,203,88,10,1,115,0,0,7,207,5,79,111,18,1,67,11,56,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2017,158,12,146,69,5,3,77,4,0,11,147,9,52,89,8,0,55,8,46,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2018,106,12,94,41,4,2,53,6,0,8,98,6,45,48,7,0,29,7,32,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2019,33,23,10,0,0,0,2,4,27,4,29,1,7,20,4,1,8,1,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2020,15,9,6,0,0,0,0,3,12,0,15,0,1,12,2,0,5,0,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2021,23,6,17,0,0,0,0,0,23,0,23,0,6,16,1,0,3,0,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2022,19,8,11,0,0,0,0,0,19,0,19,0,1,15,3,0,4,2,7,6,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA; New York,192058,4760,62949,2414,47353,3694,190322,4764,1718,29,1022600,32180,120601,4498,5736,1124,24221,2028,32766,2280,56978,2848,acs5,0.4984,0.0136,4191,512,19977,1258,105545,2750,14511,959,54559,1214,acs5,5250,735,76453,2394,3060,496
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2023,64,20,44,0,0,0,0,0,64,5,59,0,6,41,17,0,4,2,44,13,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA; New York,194695,5191,67146,3000,47291,3195,192953,5259,1790,29,1051300,29067,119272,4921,6011,1278,25516,2450,34025,2211,57205,2758,acs5,0.5017,0.0136,4578,511,20759,1175,107403,2854,15222,886,55367,1258,acs5,5481,731,77934,2299,3270,538
3604312,NYC-Brooklyn Community District 12--Borough Park & Kensington PUMA,2024,117,34,83,0,0,0,0,0,117,8,109,2,14,80,21,0,10,4,94,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2006,719,42,677,348,31,9,329,2,0,131,588,68,199,359,89,3,238,299,6,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2007,903,41,862,425,18,18,437,5,0,174,729,79,255,441,124,4,302,339,11,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2008,1000,44,956,416,16,17,540,10,1,191,809,72,322,461,141,4,355,358,15,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2009,1328,59,1269,427,23,30,842,6,0,234,1094,135,453,539,191,10,472,539,20,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2010,1172,55,1117,345,23,11,772,21,0,167,1005,137,432,431,164,8,445,445,22,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2011,927,25,902,293,10,8,609,7,0,145,782,98,351,341,132,5,346,368,18,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2012,740,63,677,215,24,39,462,0,0,90,650,71,290,282,92,5,270,297,21,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2013,725,38,687,201,27,5,486,6,0,82,643,78,282,273,88,4,285,237,22,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2014,885,31,854,359,14,6,495,11,0,165,720,67,305,374,133,6,412,256,34,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2015,719,36,683,430,13,19,253,4,0,167,552,32,187,354,145,1,309,224,31,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2016,576,21,555,245,10,5,310,6,0,114,462,26,194,242,111,3,251,179,34,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2017,736,22,714,267,11,7,447,4,0,102,634,48,236,343,107,2,217,287,43,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2018,431,29,402,194,20,4,208,4,1,64,367,10,126,215,76,4,158,124,18,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2019,145,41,104,0,0,0,19,5,121,14,131,0,25,78,40,2,67,32,8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2020,119,39,80,0,0,0,5,8,106,20,99,1,11,71,34,2,64,28,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2021,83,21,62,0,0,0,2,4,77,11,72,0,6,49,24,4,35,28,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2022,61,14,47,0,0,0,0,0,61,10,51,0,7,36,17,1,24,24,2,11,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA; New York,110299,3560,45074,2323,26880,2233,108802,3535,1319,53,596600,46808,60298,2563,13018,1546,17609,2272,14343,1464,59659,2324,acs5,0.5354,0.0135,2614,583,17695,1299,80580,2173,16753,888,45049,1142,acs5,3618,615,44915,1930,2904,613
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2023,135,38,97,0,0,0,0,0,135,28,107,0,7,85,42,1,66,32,4,32,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA; New York,110145,3782,45560,3366,26362,2809,108518,3732,1319,57,622700,38506,60145,2731,14201,2436,16458,2268,14485,1463,61494,2526,acs5,0.5397,0.0138,2912,628,17262,1297,79779,2317,17447,1051,46067,1106,acs5,4031,688,44818,2144,2258,679
3604313,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach PUMA,2024,203,73,130,0,0,0,0,0,203,27,176,1,10,141,48,3,112,51,7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3604314,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,2006,886,31,855,263,7,4,592,20,0,74,812,67,355,345,118,1,115,639,15,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
